G1	G2	G3	G4	G5	G6	G9
8.6061756	0.0000000	8.3680104	1.8532611	3.3835099	0.4644475	1.7647136
8.6714625	0.0000000	8.6706903	1.9002822	3.3270744	0.6303728	1.3935443
8.7623517	0.0000000	8.0212103	2.0630035	3.2513311	0.4681161	1.4673604
9.0696841	0.0000000	8.4702429	2.1731093	3.3520103	0.5379173	1.6361997
8.5724810	0.0000000	8.3488794	2.0522407	3.3276779	0.5090439	1.6676251
8.9704007	0.0000000	8.5787751	2.0159510	3.3548052	0.4572017	1.5058915
8.8461328	0.0000000	9.5318785	2.1019981	2.9591101	0.5828496	1.4763559
8.6503074	0.0000000	8.2006745	2.0338819	3.2340574	0.5500225	1.5400771
8.9222778	0.0000000	8.1258151	2.0812597	3.0954522	0.5310836	1.4850724
8.2703793	0.0000000	8.5758326	2.2543546	3.4500615	0.5994556	1.5094162
9.0208546	0.0000000	8.0906388	2.1231996	3.7277034	0.4782435	1.5207932
8.9781500	0.0000000	8.2479291	2.2219319	3.2435770	0.5074816	1.3855511
8.5187285	0.0000000	8.2931395	2.0943090	3.3923883	0.6752241	1.6931807
8.7890530	0.0000000	8.0878642	1.9548232	3.3615599	0.5211620	1.5239484
8.6446465	0.0000000	8.3678424	2.0657096	3.2659573	0.4906014	1.3981276
8.7601093	0.0000000	8.5464800	2.0535759	3.1903630	0.5288709	1.5421269
9.0322344	0.0000000	8.5052875	2.0557521	3.1030831	0.5289659	1.5570107
9.1200902	0.0000000	8.9846094	2.1211524	3.2848570	0.4847528	1.4734186
8.6803999	0.0000000	8.7807640	2.2544829	3.3232273	0.5961518	1.5753241
8.9434558	0.0000000	8.8875066	2.0405597	3.4324646	0.5122542	1.4015890
8.7921289	0.0000000	9.2445613	2.2291890	3.4238245	0.5980108	1.3895594
8.6533104	0.0000000	7.9505117	2.0356626	3.1836689	0.4957824	1.4650139
8.9236705	0.0000000	8.5512162	2.2523888	3.4445939	0.5214479	1.4234315
8.9187243	0.0000000	8.6621212	1.9056587	3.2669180	0.4561209	1.5791189
8.8327826	0.0000000	8.9343914	2.2388763	3.0929625	0.6600756	1.4868339
8.3229155	0.0000000	8.3651468	2.3228429	3.4570629	0.4929402	1.6543997
8.4431055	0.0000000	8.3693961	2.2921397	3.6895211	0.6456906	1.5034010
8.6687581	0.0000000	8.6866904	2.1562324	3.5226411	0.5587169	1.5727285
8.5905800	0.0000000	8.4032363	1.9875749	3.3045607	0.5222036	1.4078498
8.7520012	0.0000000	8.4018739	2.0609461	3.5374236	0.5051688	1.8542389
9.2274417	0.0000000	8.2819271	1.8714012	3.5081901	0.5156821	1.5376540
9.2664222	0.0000000	9.2608881	2.0471820	3.7374746	0.5128711	1.3585885
9.4234408	0.0000000	7.9273482	1.8809391	3.2376443	0.5046847	1.5463299
8.8056318	0.0000000	9.5429325	2.2966425	3.3690041	0.3883160	1.4423829
8.8779094	0.0000000	9.7737410	2.0743099	3.4078799	0.6805145	1.4582675
8.4580081	0.0000000	8.1653386	2.1983918	3.1460601	0.6367617	1.6019583
8.8167486	0.0000000	9.0663699	1.9664820	3.3960890	0.4990805	1.6752355
8.4284027	0.0000000	8.2625556	2.1251859	3.6227309	0.5539298	1.4714481
8.6313954	0.0000000	8.9186441	1.9709971	3.1894066	0.5156242	1.5016365
8.6733584	0.0000000	8.1528760	2.1103758	3.1928942	0.5369033	1.5629958
8.4270435	0.0000000	8.3422846	1.8993142	3.0666658	0.5689930	1.4498286
9.1811303	0.0000000	8.3519710	1.9825324	2.9308443	0.6494064	1.7033356
9.2382772	0.0000000	8.2078680	2.1276111	3.4516684	0.5838129	1.7816731
9.2961550	0.0000000	8.9348384	2.3191657	3.1690496	0.5389884	1.5110569
8.6741584	0.0000000	8.5705715	2.1131022	3.3969643	0.6344211	1.5857869
8.9058938	0.0000000	9.3108648	2.2171226	3.4339558	0.5529435	1.4156521
9.4389109	0.0000000	8.3496221	2.2006909	3.2820593	0.4861410	1.5752824
8.9730395	0.0000000	8.4679680	2.1256729	3.6046653	0.5407426	1.4814122
7.9422760	0.0000000	8.6229065	2.1654125	3.5150012	0.4779729	1.5156076
9.3687367	0.0000000	9.1304130	2.1676004	3.3288451	0.5695393	1.4858257
8.4196379	0.0000000	8.7972648	2.1110329	3.1633818	0.4699013	1.5225028
9.2980475	0.0000000	8.4780999	2.1124696	3.0399798	0.3978596	1.6269653
9.2977103	0.0000000	8.4494571	2.1167080	2.9730490	0.5392299	1.5136313
8.6816791	0.0000000	8.3268800	2.1522240	3.2398562	0.5753660	1.5333347
8.9556229	0.0000000	9.0578636	1.8944959	3.6282441	0.4554225	1.5645446
9.0168513	0.0000000	8.7484653	2.1944234	3.3922965	0.5132597	1.4652080
9.4531496	0.0000000	8.4486991	2.1186117	3.5653348	0.4520157	1.6391230
8.7787168	0.0000000	8.4341224	2.1948918	3.0523412	0.4446775	1.5654367
8.9114846	0.0000000	8.6328054	2.1272716	3.5007333	0.5564967	1.3632416
8.7075145	0.0000000	8.5670340	2.0795221	3.3728629	0.5051297	1.6223334
9.0386952	0.0000000	8.4180294	2.1860861	3.0834626	0.5276987	1.3533974
9.3163208	0.0000000	8.6221786	1.9820038	3.4521214	0.4849198	1.6217074
8.9771356	0.0000000	8.6337339	2.0506182	3.2866702	0.5430369	1.5943663
8.6813274	0.0000000	9.0569538	1.8731750	3.4418143	0.5977953	1.5072468
8.4645791	0.0000000	8.1933078	2.1104565	3.2945990	0.6235299	1.4623445
9.0441054	0.0000000	8.4727759	1.9936676	2.9903611	0.4578774	1.7179996
8.3890951	0.0000000	8.8856414	2.1106339	3.2130518	0.5989386	1.6511524
9.4531151	0.0000000	8.7863019	2.2141352	3.2446767	0.5060141	1.4904575
9.7590314	0.0000000	8.8360964	2.0554987	3.3847357	0.4152824	1.6531925
9.2252763	0.0000000	8.3131216	2.0942507	3.2895406	0.4588012	1.5925419
8.7551701	0.0000000	8.1195718	2.2501306	3.5110289	0.6217714	1.6725921
8.1800669	0.0000000	9.1078904	2.3408954	3.3072346	0.4774714	1.5664073
8.4918062	0.0000000	8.2574183	1.8630893	3.6005503	0.4316646	1.5180650
8.2198008	0.0000000	8.5908174	2.1464648	3.6922721	0.4382845	1.5681232
8.5593235	0.0000000	7.9938121	2.2222448	3.4870605	0.5522722	1.4817995
9.0619691	0.0000000	9.0623051	2.1533412	3.6162312	0.5216922	1.6123980
8.6710203	0.0000000	8.1040891	2.0949421	3.3907851	0.4403673	1.4733992
9.4804673	0.0000000	8.1156898	2.1213518	3.6398799	0.4944144	1.4947286
9.2932842	0.0000000	8.6152274	2.2773199	3.0957616	0.5153591	1.4303991
8.8833189	0.0000000	8.4985795	2.3000610	3.3445665	0.5399201	1.4983648
8.5549552	0.0000000	8.7173095	2.2180303	3.2388133	0.6062109	1.4094777
9.3300301	0.0000000	8.0348170	2.4123364	3.5266501	0.4644233	1.6556474
9.0921513	0.0000000	8.3618492	2.0413460	3.5048223	0.5928403	1.4712955
8.8669339	0.0000000	8.8827847	2.1891111	3.4048156	0.4388512	1.5674273
9.3486334	0.0000000	7.9275516	2.2705200	3.4080018	0.4779796	1.5857465
8.8757934	0.0000000	9.4656373	2.0775094	2.7799472	0.5086364	1.5677307
9.4418462	0.0000000	8.4635898	2.2189272	3.7208665	0.4458532	1.5338845
9.5536447	0.0000000	9.1729782	1.9669138	3.2475397	0.4174593	1.3841363
8.6838537	0.0000000	8.2149815	2.1580653	3.3730215	0.5131663	1.5911112
9.3816024	0.0000000	8.4892365	2.0834997	3.9465340	0.4716753	1.6747039
8.8543292	0.0000000	8.6727731	2.0939553	3.4460990	0.5369188	1.5280090
9.0020330	0.0000000	8.4265248	2.0972784	3.7927583	0.4362431	1.4847635
8.9671336	0.0000000	8.4926853	2.1613749	3.2903031	0.5661931	1.6611746
8.6074046	0.0000000	8.9996254	2.2250450	3.5310154	0.4646683	1.3959624
8.7222171	0.0000000	8.7673864	2.2012332	3.3868583	0.5678609	1.5083503
8.5283523	0.0000000	8.8571891	2.3397035	3.5878817	0.4039698	1.7460637
8.7667234	0.0000000	8.2516425	2.1343909	3.4116702	0.4469263	1.5330464
8.3886942	0.0000000	8.1857930	1.9851015	3.2978003	0.4627529	1.5165145
8.2168808	0.0000000	8.5291525	2.0862849	3.1855220	0.4468157	1.4605596
9.0447843	0.0000000	8.5107682	2.2371435	3.1448449	0.4696889	1.3475077
8.3574207	0.0000000	8.2144156	2.0180872	2.9361516	0.5321248	1.4387107
8.9504757	0.0000000	8.3943155	2.1173179	3.5400284	0.6194517	1.6633403
8.2210849	0.0000000	8.9372520	2.0759373	3.4302012	0.4932555	1.5701859
8.9827847	0.0000000	8.6352290	2.2312706	3.5646451	0.5270976	1.5281949
9.2323457	0.0000000	8.9987106	2.2980319	3.0700141	0.5229978	1.4748570
8.6883172	0.0000000	9.4830375	2.1594480	3.6587164	0.4760622	1.4571426
8.6344427	0.0000000	8.7410978	2.1562092	3.2390253	0.3514250	1.5649735
9.0281423	0.0000000	9.3331729	2.0842366	3.4262843	0.5391720	1.4715997
8.4540409	0.0000000	8.5826584	2.0398762	3.0074253	0.6104122	1.2280618
8.4015714	0.0000000	8.2055628	2.1178453	3.0165840	0.6353704	1.6226099
9.1738273	0.0000000	8.5960711	2.1311948	2.8799419	0.3560713	1.5259345
8.6062235	0.0000000	8.6387038	2.1791748	3.4974835	0.5776216	1.5802155
8.6734184	0.0000000	7.7913355	2.0204287	3.1096296	0.5249448	1.4668419
9.0585659	0.0000000	8.9696318	2.0216817	3.5392651	0.5658813	1.5498380
9.3682869	0.0000000	8.3557281	2.1198389	3.5121515	0.5024627	1.6137376
8.4531703	0.0000000	8.6932509	2.4454493	3.4081291	0.5274166	1.4778368
9.6770530	0.0000000	9.3139273	2.0895979	3.4839347	0.4986225	1.5730755
8.2184730	0.0000000	7.9842368	2.1821776	3.3518556	0.4663848	1.3855903
8.9646489	0.0000000	8.8644506	2.2161774	3.2625946	0.5960546	1.5439900
8.8580553	0.0000000	8.6017682	2.2144906	3.4721550	0.5934659	1.6337957
8.1979225	0.0000000	8.5605976	1.8047630	3.3835520	0.4022759	1.5000554
8.4379611	0.0000000	8.7686365	1.9293903	3.4603540	0.4504685	1.6841490
9.5076762	0.0000000	8.5078328	2.2085861	3.1703079	0.5582472	1.3596204
8.9649638	0.0000000	8.7426597	2.2781850	3.1005856	0.4699267	1.6903975
8.8570767	0.0000000	8.6669961	2.0517233	3.1712466	0.5511767	1.4168728
8.5648105	0.0000000	8.4992913	2.0860118	3.4171235	0.5031212	1.4498288
9.1566352	0.0000000	8.2409840	2.2369362	3.4839868	0.5227775	1.5722840
9.4153517	0.0000000	8.2054094	2.3747105	3.0998028	0.4699701	1.4263853
8.9518524	0.0000000	8.3350991	2.2150209	3.2990106	0.5494263	1.3097344
9.2452135	0.0000000	8.6646206	2.1118386	3.9643844	0.5243908	1.5268774
8.7854865	0.0000000	9.0402202	1.9853819	3.5129374	0.4295766	1.5948087
8.5394515	0.0000000	8.1866492	2.0048117	3.2382803	0.5059292	1.5459771
8.8369423	0.0000000	8.9650818	2.2702312	3.2415220	0.3993996	1.5819108
8.8038186	0.0000000	8.1986074	2.0561930	3.4202367	0.5589281	1.5903453
8.7853383	0.0000000	8.7925149	2.0970660	3.0825404	0.6578547	1.3072123
8.7774035	0.0000000	8.6232166	2.0870418	3.4702447	0.5200349	1.5623862
8.8011456	0.0000000	8.4951483	2.1902218	3.5423388	0.5492601	1.5398876
8.7321149	0.0000000	8.5375001	2.0837859	3.2080547	0.5765583	1.5908264
8.6909826	0.0000000	9.0162141	1.9740458	2.9656439	0.5466188	1.5097568
9.0905287	0.0000000	8.8327121	1.9329265	3.1782718	0.4007493	1.4309920
8.6279874	0.0000000	8.3181497	2.1083176	3.5003663	0.5081467	1.5264097
9.1750558	0.0000000	8.8235597	2.2923910	3.0646367	0.4845451	1.5721750
8.9116400	0.0000000	8.4280237	2.0021719	3.4884124	0.4592831	1.4491936
8.9808909	0.0000000	8.6165620	2.3225007	3.3411839	0.4315411	1.4859402
8.5154665	0.0000000	8.6097227	1.9110758	3.4666018	0.5902895	1.6123619
9.0558574	0.0000000	8.7400243	2.2968962	3.3830836	0.6205496	1.4574811
8.0787814	0.0000000	9.0811465	2.0935685	3.0790926	0.5393786	1.4571453
8.9218261	0.0000000	9.2176470	1.8586950	3.2565775	0.4778212	1.8405512
9.3775438	0.0000000	8.3203729	2.2084693	3.2527012	0.5759842	1.5464784
9.2037115	0.0000000	8.8072541	2.1692495	3.7821176	0.4387007	1.4044394
9.5578851	0.0000000	9.1949390	2.3524614	3.5054379	0.4854927	1.4308955
9.0743972	0.0000000	9.0220347	2.2396212	3.2517843	0.4635616	1.5203336
8.5330780	0.0000000	8.7423309	2.1045069	3.3502426	0.4702406	1.6611166
8.5077070	0.0000000	8.9921130	2.1936679	3.1313434	0.5145631	1.5257478
9.1169280	0.0000000	8.2515646	2.2051139	3.1395952	0.5517146	1.5914731
9.1257553	0.0000000	8.7720314	2.1479402	3.2617591	0.5740298	1.5649173
8.3812269	0.0000000	8.0870560	2.0325859	3.2963136	0.4679533	1.4735010
8.4651942	0.0000000	8.3855890	2.1239049	3.2933772	0.5747082	1.4868577
8.7317346	0.0000000	8.5657643	2.0298558	3.4235636	0.5184843	1.5224198
9.2455936	0.0000000	8.4596665	1.9760380	3.5820121	0.5740262	1.7286372
9.2308370	0.0000000	8.4793497	2.0143572	3.3630175	0.5164607	1.6153295
9.0765232	0.0000000	9.0199543	2.3641864	2.8532270	0.5290275	1.4323105
9.1234840	0.0000000	8.4870791	2.1718461	3.4585917	0.4967446	1.6508401
8.7949301	0.0000000	8.3286524	2.1082654	3.5951676	0.4236968	1.6163882
8.4616660	0.0000000	8.7844513	2.0841597	3.3034900	0.4888882	1.5004141
8.6847207	0.0000000	8.5133649	1.9214502	3.3111392	0.5160266	1.5980856
8.7080081	0.0000000	8.4968852	2.0832944	3.1693809	0.5807066	1.4777449
9.1706556	0.0000000	8.9887195	2.0628593	3.5104532	0.4217109	1.5291458
9.4110599	0.0000000	8.9657075	2.2705989	3.0275863	0.4531540	1.4048510
9.2068600	0.0000000	8.3036611	2.1407738	3.4236643	0.4732215	1.6525846
9.5495709	0.0000000	8.7866398	2.4669886	3.5525599	0.5153857	1.4408548
8.7060252	0.0000000	8.9441551	2.0591938	3.1592085	0.4503886	1.4402284
8.6268202	0.0000000	8.7801989	2.3376391	3.9178964	0.4915206	1.6319386
8.9255509	0.0000000	8.5207470	2.1091430	3.3172053	0.5197230	1.8557195
9.3124761	0.0000000	8.4754628	2.2244404	3.4529203	0.5171706	1.7533288
8.7405713	0.0000000	8.4495073	2.0864238	3.7244707	0.5767464	1.4585672
8.8701006	0.0000000	8.6352567	1.8528729	3.0412121	0.4772924	1.4424536
8.3077121	0.0000000	8.6596878	2.2221879	3.1330415	0.5253781	1.4436462
9.1841088	0.0000000	8.1332444	2.0377162	2.9109077	0.5921570	1.6188313
8.9013571	0.0000000	8.3682063	2.0356295	3.1105408	0.4867619	1.5376981
8.7247840	0.0000000	8.4606809	2.1733342	3.3501515	0.4605211	1.5746815
8.4772959	0.0000000	8.6637830	2.0728860	3.1780993	0.4409670	1.5149197
8.5206447	0.0000000	8.3225422	2.2046513	3.4417340	0.4706735	1.5599359
8.6386409	0.0000000	8.4477727	2.1680117	3.0016065	0.5386633	1.5864881
9.0363762	0.0000000	8.6683019	2.1883686	3.1922616	0.4509222	1.7137844
8.2580068	0.0000000	7.7010460	2.0726465	3.7666993	0.5403732	1.3150784
8.8911288	0.0000000	8.3221768	1.8720284	3.1142442	0.5864946	1.6356401
8.0572022	0.0000000	8.7425816	2.0392799	3.1878679	0.5312867	1.4084683
10.0507954	0.0000000	8.9971047	1.9782838	3.1625462	0.5337853	1.8037529
9.4370373	0.0000000	9.0410194	2.4304512	3.3730625	0.5216560	1.5314155
8.8399596	0.0000000	8.2283393	2.1259737	3.4806482	0.4016823	1.5895080
8.2472406	0.0000000	7.6069390	2.0248013	3.5684687	0.5104586	1.5208744
8.7630116	0.0000000	9.0041667	2.2307936	3.1207172	0.5629985	1.6130249
9.2657873	0.0000000	8.3322061	2.0547300	3.6050698	0.5475818	1.5450614
9.1926467	0.0000000	8.7094197	2.0031783	3.1034097	0.4728640	1.3455938
8.4951918	0.0000000	8.0178451	2.2396401	3.3045704	0.4676143	1.5128832
8.7645939	0.0000000	8.9506326	1.9875509	3.5556842	0.5847437	1.4118605
8.7841647	0.0000000	8.5415166	2.0124097	3.5376926	0.5455031	1.5618991
8.5264567	0.0000000	8.3608916	2.1124467	3.3356772	0.4578243	1.5833213
8.5482149	0.0000000	8.9164327	2.0827760	3.2574193	0.5219139	1.4060230
8.7391161	0.0000000	8.8385872	2.0258336	3.2652336	0.3978571	1.4178716
8.7003788	0.0000000	8.3682133	2.1290530	3.2511003	0.4806302	1.4430450
9.3859854	0.0000000	8.4634179	2.1309194	3.2695624	0.5366635	1.6818651
8.9996073	0.0000000	8.2212617	2.1616354	3.2460531	0.5141231	1.4304932
8.5952943	0.0000000	8.6987296	2.1300063	3.2215866	0.5236080	1.5594803
9.1046975	0.0000000	8.1727223	2.1598565	3.4443195	0.5499228	1.4950834
9.3238388	0.0000000	8.3361711	2.1766012	3.3180530	0.4764813	1.4558158
9.8318333	0.0000000	8.5056330	2.1965836	3.3080150	0.5189105	1.6187362
9.3910305	0.0000000	8.5360342	2.0972296	3.5859161	0.6114314	1.4634044
8.9719900	0.0000000	8.8526580	2.0835320	3.2875953	0.5135036	1.6374285
8.9133942	0.0000000	8.5712516	2.0668780	3.2535372	0.5568951	1.5252732
9.3376185	0.0000000	8.3389872	1.9787340	3.2175830	0.4752590	1.6171242
7.9915323	0.0000000	9.5646039	2.2472719	3.3317502	0.4758193	1.5841544
9.2016171	0.0000000	8.8772032	2.1493773	3.0629067	0.5696177	1.4896796
9.3243009	0.0000000	9.2918092	2.2707335	3.3271515	0.5888871	1.4105908
8.4545661	0.0000000	7.8140654	1.9827556	3.1711650	0.4852970	1.5808295
8.7419528	0.0000000	8.9007291	2.3642214	3.3301391	0.4040434	1.4767902
8.6572173	0.0000000	8.8098450	1.9635876	3.2153308	0.5425492	1.3961883
9.2736812	0.0000000	8.8517417	2.2119829	3.3688668	0.5146405	1.5300709
8.6956916	0.0000000	8.8209278	2.2309571	3.3827047	0.5257743	1.5075513
8.2387483	0.0000000	8.2236549	2.2777258	3.2785715	0.4678376	1.4946479
9.3405334	0.0000000	7.7282439	2.2644055	3.1342596	0.4984254	1.7614951
8.9759207	0.0000000	9.3941830	1.9967891	3.2896265	0.5710003	1.6221443
8.7661956	0.0000000	8.7786155	2.1373424	3.3036330	0.5560635	1.7205503
8.0962443	0.0000000	8.1502749	2.0624532	3.3581663	0.4313760	1.7037602
8.1395396	0.0000000	8.7388594	2.0582004	3.5135482	0.6005213	1.6128937
8.8848150	0.0000000	8.3560609	1.9976022	3.2894609	0.7029937	1.5567961
9.0344603	0.0000000	8.4484923	2.0215113	3.6755323	0.5158640	1.5182039
8.5675075	0.0000000	8.7089845	2.3966173	3.3702246	0.5159069	1.4882136
8.5735486	0.0000000	9.3657064	1.9651032	2.9127422	0.5212446	1.4545200
8.4765373	0.0000000	8.8048006	2.1216249	3.2873439	0.5852841	1.6346942
8.3139274	0.0000000	8.2988682	2.4688541	3.1228045	0.5300586	1.4826924
9.4452967	0.0000000	8.1972472	1.9531562	3.2876918	0.4953494	1.5925531
8.1988715	0.0000000	8.6044457	2.2164036	3.3240438	0.6000194	1.4546575
9.4022203	0.0000000	8.5473837	2.0183916	3.4022871	0.5218018	1.5059768
8.8717458	0.0000000	8.7002867	2.2175587	3.3883632	0.5331505	1.5567002
8.8522273	0.0000000	9.1121515	2.1309178	3.4925739	0.4338639	1.6592462
9.7885495	0.0000000	8.3858247	2.3045097	3.4088306	0.4725486	1.4669080
9.2256088	0.0000000	8.1479955	2.0631526	3.4666812	0.5237041	1.5102251
9.3257037	0.0000000	8.4824679	2.1820038	3.3476035	0.5335709	1.3465735
8.5718672	0.0000000	8.3458525	2.1758101	3.5466628	0.5097047	1.5519983
8.2231797	0.0000000	8.5499585	2.0140798	3.5193750	0.4974130	1.5568250
9.2323030	0.0000000	8.1230681	1.9010988	3.6482819	0.4548871	1.5308731
8.7518379	0.0000000	8.7095947	2.1526752	3.6512696	0.5011913	1.4998261
8.4879447	0.0000000	8.5761309	2.0361212	3.5051479	0.4497112	1.5510435
8.8711207	0.0000000	8.2477505	2.0059843	3.2387813	0.5815881	1.6472612
8.7780002	0.0000000	8.9844924	2.2088099	3.3334486	0.4494043	1.3390749
9.3029346	1.8030078	0.0000000	2.2936601	3.2677456	0.5230438	1.5944432
9.4356793	1.7102938	0.0000000	2.7011920	2.7467613	0.5465767	1.5591969
8.3329884	1.8441808	0.0000000	2.6242700	3.5842627	0.5747482	1.5794225
9.3488429	1.5850824	0.0000000	2.4888543	3.5620421	0.5213338	1.6449853
8.8610064	1.7217890	0.0000000	2.2780757	3.2551467	0.4163322	1.6103740
8.5872676	1.6268790	0.0000000	2.0620501	3.2773246	0.5347957	1.5391766
8.4610061	1.8230553	0.0000000	2.1928386	3.3053449	0.5849756	1.4898020
8.2538175	1.6441802	0.0000000	2.1014120	3.2803621	0.5309429	1.3767091
9.2205509	1.7052264	0.0000000	2.2276518	3.0887084	0.5581615	1.4622205
8.6214219	2.0010537	0.0000000	2.1925086	3.0874996	0.4935206	1.4720176
9.0472247	1.5841678	0.0000000	2.2502007	3.0941759	0.6959943	1.5810285
9.1466034	1.8740178	0.0000000	2.3511377	3.3315285	0.4984774	1.4937263
8.8234501	1.7512613	0.0000000	2.1626552	3.5308591	0.5593011	1.5885883
8.8054324	1.6283123	0.0000000	2.2972033	3.6344552	0.5007095	1.4847935
9.1089829	1.8581170	0.0000000	2.5107854	3.2783740	0.4403782	1.6242380
8.2250985	1.6573104	0.0000000	2.4640893	3.3180798	0.5019899	1.6723776
8.6364041	1.8265015	0.0000000	2.3470846	3.0700968	0.5398919	1.6863843
8.8453671	1.7334838	0.0000000	2.4124075	3.4638336	0.4653240	1.5776850
9.0141501	1.6805558	0.0000000	2.4471671	3.1839626	0.5103218	1.6352314
8.8593346	1.6064281	0.0000000	2.4040414	3.2718187	0.5944285	1.4417376
8.8416394	1.7385376	0.0000000	2.1521002	3.3445809	0.6285206	1.5929493
8.0602098	1.5481058	0.0000000	2.5168303	3.2597449	0.5670243	1.4682667
8.8986307	2.0139177	0.0000000	2.4093511	3.3261921	0.6889965	1.6649056
8.5951469	2.0159981	0.0000000	2.1120052	3.0951086	0.4909379	1.5892900
7.9975212	1.8075753	0.0000000	2.2298419	3.5527994	0.5801706	1.5554660
8.7781166	1.8272636	0.0000000	2.3534406	3.2225616	0.6177133	1.6727367
9.3431650	1.8102030	0.0000000	2.3806401	3.3316683	0.4770080	1.4979974
8.8487963	1.4535231	0.0000000	2.1301671	3.0857169	0.3589502	1.5393358
8.8902980	1.7290691	0.0000000	2.3219954	3.5488292	0.6445260	1.5001053
8.7117923	1.9317877	0.0000000	2.2954053	3.4222298	0.5151346	1.5864802
8.8246161	1.7875810	0.0000000	2.4970931	3.4834283	0.3915307	1.4535215
8.7806051	1.6529027	0.0000000	2.3807251	3.3219779	0.5737268	1.4618758
8.6870306	1.6205894	0.0000000	1.9882706	3.1855857	0.4366900	1.4747565
8.7765034	1.7827161	0.0000000	2.6846602	3.7022445	0.6570912	1.4659710
8.9139638	1.5576506	0.0000000	2.5007551	3.1252997	0.7033059	1.4049471
9.3198127	1.6665118	0.0000000	2.3796687	3.3966697	0.6613180	1.6659361
8.6329463	1.7114889	0.0000000	2.1654625	3.4763397	0.4820754	1.3778454
8.5510162	1.9257755	0.0000000	2.4267682	3.2911236	0.5439928	1.8401732
8.3521834	1.6703754	0.0000000	2.4572315	3.4688248	0.4980935	1.4102703
8.7319766	1.5793649	0.0000000	2.2432081	3.5559401	0.4868571	1.5875875
8.4630892	1.8862831	0.0000000	2.2091338	3.1846287	0.4760500	1.5179728
9.1014180	1.6671713	0.0000000	2.4410451	2.8373215	0.5076358	1.7542569
8.6692553	2.0608426	0.0000000	2.4980509	3.6754451	0.5753187	1.4834226
9.2110660	1.7395568	0.0000000	2.1730608	3.4365427	0.4691190	1.3419107
9.0294204	1.6021255	0.0000000	2.1321056	3.4624145	0.4761347	1.5395483
8.6741550	1.7146113	0.0000000	2.2054674	3.4458087	0.5442557	1.4860945
8.9502247	1.8466772	0.0000000	2.5254188	3.1210506	0.5624493	1.4344160
9.2701678	1.8500291	0.0000000	2.3797352	3.3657689	0.6091056	1.5300557
8.7776658	1.7362049	0.0000000	2.5241892	3.4511998	0.5066389	1.5426372
9.4958771	1.9226988	0.0000000	2.4848070	3.6179554	0.4368264	1.5682079
9.2214756	1.6924269	0.0000000	2.4106523	3.2121004	0.5794142	1.5404332
9.5584149	1.8772765	0.0000000	2.2572968	3.5335803	0.5065720	1.4561849
8.1523200	1.6313636	0.0000000	2.2537077	3.2784354	0.5249906	1.4697706
8.5093583	1.8649687	0.0000000	2.5084096	3.7589819	0.5018197	1.6209479
8.8813209	1.9529378	0.0000000	2.2496702	3.2195524	0.5212539	1.3180143
8.7524153	1.5390802	0.0000000	2.5396816	3.3290576	0.4918362	1.4973615
8.5907550	1.6719077	0.0000000	2.2527275	3.2639429	0.4977842	1.5782420
9.8251061	1.7201448	0.0000000	2.4724738	3.3689888	0.4263730	1.5773318
8.7698088	1.7364193	0.0000000	2.1929655	3.3044760	0.6018546	1.4750758
8.9556422	1.8651809	0.0000000	2.3049971	3.3818006	0.4945078	1.4067020
8.9479023	1.5878128	0.0000000	2.3591340	3.4354878	0.4701004	1.3705600
8.7670220	1.7075509	0.0000000	2.4723974	3.3734968	0.5150050	1.4415115
8.5006973	1.7440944	0.0000000	2.2111547	3.5482220	0.4258298	1.6589669
9.3944701	1.5805215	0.0000000	2.4546295	3.4232478	0.6160688	1.6306316
